2016-11-12 16:54:25.485659,0.043,49.6
2016-11-12 16:54:35.587480,0.048,49.6
2016-11-12 16:54:55.700660,0.034,49.5
2016-11-12 16:55:05.795776,0.044,49.5
2016-11-12 16:55:15.892698,0.048,49.4
2016-11-12 16:55:25.990379,0.035,49.4
2016-11-12 16:55:36.088438,0.029,49.6
2016-11-12 16:55:46.187831,0.042,49.6
2016-11-12 16:55:56.286805,0.034,49.6
2016-11-12 16:56:06.385996,0.030,49.6
2016-11-12 16:56:16.485938,0.034,49.6
2016-11-12 16:56:26.586009,0.035,49.6
2016-11-12 16:56:36.685516,0.029,49.7
2016-11-12 16:56:46.785591,0.033,49.6
2016-11-12 16:56:56.884710,0.045,49.8
2016-11-12 16:57:06.984683,0.039,49.6
2016-11-12 16:57:17.084554,0.032,49.8
2016-11-12 16:57:27.185013,0.034,49.6
2016-11-12 16:57:37.285166,0.024,49.8
2016-11-12 16:57:47.387124,0.038,49.8
2016-11-12 16:57:57.487006,0.042,49.6
2016-11-12 16:58:07.586570,0.036,49.7
2016-11-12 16:58:17.686202,0.048,49.7
2016-11-12 16:58:27.785821,0.038,49.6
2016-11-12 16:58:37.885886,0.046,49.2
2016-11-12 16:59:28.040177,0.046,49.3
2016-11-12 16:59:48.154852,0.046,49.3
2016-11-12 16:59:58.256035,0.049,49.4
2016-11-12 17:00:08.349726,0.054,49.4
2016-11-12 17:00:18.450615,0.035,49.5
2016-11-12 17:00:28.552046,0.036,48.6
2016-11-12 17:00:38.653515,0.042,49.1
2016-11-12 17:00:48.755247,0.051,49.0
2016-11-12 17:01:18.877242,0.042,49.4
2016-11-12 17:01:28.979333,0.060,49.2
2016-11-12 17:01:39.081460,0.067,49.0
2016-11-12 17:01:49.185922,0.061,49.1
2016-11-12 17:01:59.286174,0.056,49.1
2016-11-12 17:02:09.389397,0.063,48.8
2016-11-12 17:02:19.494353,0.055,48.7
2016-11-12 17:02:29.597711,0.059,49.0
2016-11-12 17:02:39.700066,0.051,49.0
2016-11-12 17:02:49.802199,0.064,49.0
2016-11-12 17:02:59.903524,0.065,49.0
2016-11-12 17:03:10.003888,0.063,49.2
2016-11-12 17:03:20.104372,0.059,49.0
2016-11-12 17:03:30.204583,0.047,49.0
2016-11-12 17:03:40.304422,0.043,49.0
2016-11-12 17:03:50.405082,0.051,49.0
2016-11-12 17:04:00.504501,0.048,49.3
2016-11-12 17:04:10.604996,0.052,49.0
2016-11-12 17:04:20.705041,0.049,49.3
2016-11-12 17:04:30.804619,0.056,49.3
2016-11-12 17:04:40.903000,0.058,49.3
2016-11-12 17:04:50.998690,0.053,49.2
2016-11-12 17:05:01.095168,0.064,49.0
2016-11-12 17:05:11.192745,0.064,49.1
2016-11-12 17:05:21.291776,0.059,49.1
2016-11-12 17:05:31.390708,0.057,49.3
2016-11-12 17:05:51.503115,0.060,49.0
2016-11-12 17:06:01.598751,0.055,49.1
2016-11-12 17:06:11.694888,0.061,49.2
2016-11-12 17:06:21.800558,0.045,49.2
2016-11-12 17:06:31.896716,0.053,49.4
2016-11-12 17:06:41.993754,0.066,49.1
2016-11-12 17:06:52.091573,0.056,49.4
2016-11-12 17:07:02.190149,0.049,49.2
2016-11-12 17:07:12.289073,0.054,49.2
2016-11-12 17:07:22.388156,0.049,49.4
2016-11-12 17:07:32.488232,0.061,49.3
2016-11-12 17:07:42.587079,0.051,49.2
2016-11-12 17:07:52.689223,0.053,49.0
2016-11-12 17:08:02.788193,0.068,49.1
2016-11-12 17:08:12.887250,0.048,49.2
2016-11-12 17:08:22.987196,0.061,49.3
2016-11-12 17:08:43.100528,0.062,49.3
2016-11-12 17:09:03.210510,0.041,49.3
2016-11-12 17:09:13.305873,0.051,49.4
2016-11-12 17:09:23.400061,0.039,49.3
