2016-12-09 12:21:56.911121,0.127,-137,3,60.7
2016-12-09 12:22:01.933395,0.129,-137,-8,60.6
2016-12-09 12:22:06.955897,0.141,-140,-12,60.6
2016-12-09 12:22:11.977963,0.110,-144,6,60.5
2016-12-09 12:22:17.000529,0.109,-139,-12,60.6
2016-12-09 12:22:22.021642,0.103,-142,4,60.6
2016-12-09 12:22:27.043585,0.106,-145,4,60.8
2016-12-09 12:22:42.077675,0.100,-142,6,60.9
2016-12-09 12:22:47.099203,0.119,-141,10,61.0
2016-12-09 12:22:52.121064,0.110,-139,0,60.9
2016-12-09 12:22:57.142544,0.125,-140,9,61.1
2016-12-09 12:23:02.164370,0.116,-139,5,61.1
2016-12-09 12:23:07.185700,0.111,-140,2,61.2
2016-12-09 12:23:12.205396,0.108,-141,6,61.1
2016-12-09 12:23:27.241323,0.131,-136,-12,61.1
2016-12-09 12:23:32.263107,0.103,-137,11,60.9
2016-12-09 12:23:37.285083,0.131,-140,-2,61.4
2016-12-09 12:23:42.305897,0.123,-138,2,61.5
2016-12-09 12:23:47.327643,0.119,-141,0,61.3
2016-12-09 12:23:52.349584,0.116,-137,2,61.2
2016-12-09 12:23:57.372117,0.131,-140,-16,61.4
2016-12-09 12:24:02.394042,0.127,-140,-6,61.5
2016-12-09 12:24:07.415318,0.118,-139,0,61.5
2016-12-09 12:24:12.436725,0.114,-140,5,61.2
2016-12-09 12:24:17.455877,0.100,-141,14,61.3
2016-12-09 12:24:22.478012,0.106,-143,2,61.3
2016-12-09 12:24:27.499722,0.113,-142,1,61.5
2016-12-09 12:24:32.521970,0.130,-141,-4,61.6
2016-12-09 12:24:37.543569,0.117,-141,5,61.3
2016-12-09 12:24:42.565006,0.128,-141,4,61.5
2016-12-09 12:24:47.586433,0.116,-140,-5,61.6
2016-12-09 12:24:52.611171,0.123,-140,-1,61.6
2016-12-09 12:24:57.632819,0.121,-142,1,61.8
2016-12-09 12:25:12.665441,0.117,-139,4,61.5
2016-12-09 12:25:17.686446,0.116,-144,8,61.6
2016-12-09 12:25:22.705426,0.117,-144,3,61.6
2016-12-09 12:25:27.725492,0.118,-141,4,61.9
2016-12-09 12:25:32.746982,0.106,-142,5,61.8
2016-12-09 12:25:37.769263,0.133,-143,-12,61.8
2016-12-09 12:25:42.790798,0.112,-143,5,61.7
2016-12-09 12:25:47.812664,0.129,-139,-18,61.8
2016-12-09 12:25:52.834564,0.136,-139,-15,61.8
2016-12-09 12:25:57.855725,0.103,-140,7,61.8
2016-12-09 12:26:02.875289,0.100,-143,6,61.7
2016-12-09 12:26:07.896942,0.109,-144,13,61.8
2016-12-09 12:26:22.928691,0.105,-140,11,61.9
2016-12-09 12:26:27.950876,0.111,-142,10,62.0
2016-12-09 12:26:32.972547,0.110,-145,12,62.0
2016-12-09 12:26:37.994112,0.096,-146,7,62.1
2016-12-09 12:26:43.015677,0.119,-147,1,62.1
2016-12-09 12:26:48.037166,0.116,-145,5,62.1
2016-12-09 12:26:53.059264,0.125,-144,0,62.3
2016-12-09 12:26:58.081007,0.104,-145,19,62.2
2016-12-09 12:27:13.115857,0.103,-147,16,62.0
2016-12-09 12:27:18.137420,0.120,-141,-3,62.1
2016-12-09 12:27:23.159437,0.125,-142,8,62.2
